"site_code","year","tag","date","field_team","unhealthy","cow","n_small_trees","n_medium_trees","n_small_dead","n_medium_dead","n_dead_down","n_standing_dead","site_notes","n_aspen_trees_surveyed","n_tree_species","plot_radius_m","plot_area_m2","n_adult_dead","n_adult_damaged","n_standing","n_fallen","n_standing_dead_full_survey","n_alive","dbh_center_live","dbh_mean_live","basal_area_live_m2","basal_area_density_live","plot_area_m2_derived","n_standing_in_previous_survey","n_still_standing_in_current_year","n","FRACTION_STANDING_AFTER_NUM_YEARS","pfailure","expected_fallen_dead","n_adult_dead_w_background_mortality_estimate","n_adult_dead_or_damaged","n_adult_dead_per_m2","n_adult_damaged_per_m2","n_adult_dead_or_damaged_per_m2","n_standing_dead_per_m2","n_adult_dead_w_background_mortality_estimate_per_m2","frac_adult_dead","frac_adult_damaged","frac_adult_dead_or_damaged","frac_standing_dead","frac_adult_dead_w_background_mortality_estimate","frac_adult_dead_per_m2","frac_adult_damaged_per_m2","frac_adult_dead_or_damaged_per_m2","frac_standing_dead_per_m2","frac_adult_dead_w_background_mortality_estimate_per_m2"
"TIRS",2018,107,2018-06-28,NA,NA,NA,9,1,NA,NA,NA,1,NA,11,1,4.2,55.4176944093239,1,0,11,0,1,10,26.9,25.26,0.537561060548403,0.00970017006802721,55.4176944093239,NA,NA,NA,NA,NA,NA,1,1,0.0180447781283328,0,0.0180447781283328,0.0180447781283328,0.0180447781283328,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.00164043437530298,0,0.00164043437530298,0.0180447781283328,0.00164043437530298
"TIRS",2023,536,2023-07-14,"MB HL",0,0,15,0,4,2,4,2,"none",1,1,NA,NA,2,NA,1,0,0,1,28,NA,0.0615752160103599,NA,55.4176944093239,11,11,5,NA,NA,0.767023423802733,2.76702342380273,NA,0.0360895562566656,NA,NA,0.0360895562566656,0.0499303237584201,0.181818181818182,NA,NA,0.181818181818182,0.251547583982067,0.00328086875060596,NA,NA,0.00328086875060596,0.00453912034167455
"TLNE",2018,81,2018-06-27,NA,NA,NA,13,13,NA,NA,NA,1,NA,11,1,6.5,132.732289614169,1,1,11,0,1,10,31.7,19.9,0.400721138539666,0.00301901775147929,132.732289614169,NA,NA,NA,NA,NA,NA,1,2,0.00753396180316664,0.00753396180316664,0.0150679236063333,0.00753396180316664,0.00753396180316664,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.000684905618469695,0.000684905618469695,0.00136981123693939,0.00753396180316664,0.000684905618469695
"TLZOU",2018,493,2018-07-27,NA,1,0,4,1,NA,NA,NA,3,"took trail to site from Hunter Hill Road in Crested Butte",11,1,2.6,21.237166338267,4,1,11,0,3,8,25.8,20.2285714285714,0.230526927327765,0.0108548816568047,21.237166338267,NA,NA,NA,NA,NA,NA,4,5,0.188349045079166,0.0470872612697915,0.235436306348958,0.141261783809375,0.188349045079166,0.363636363636364,0.0909090909090909,0.454545454545455,3,0.363636363636364,0.0171226404617424,0.00428066011543559,0.021403300577178,0.141261783809375,0.0171226404617424
"TLZOU",2020,493,2020-07-14,"Gavin, Courtenay, Aiden",1,0,2,1,2,0,5,3,"Site from hunter hill, approach from pulloff on overlook DR",11,1,2.7,22.9022104446696,4,2,11,0,3,8,25.8,20.2428571428571,0.230612535727576,0.0100694444444444,22.9022104446696,11,11,2,1,0,0.313477534090597,4,6,0.174655630279172,0.0873278151395859,0.261983445418758,0.130991722709379,0.174655630279172,0.363636363636364,0.181818181818182,0.545454545454545,3,0.363636363636364,0.0158777845708338,0.0079388922854169,0.0238166768562507,0.130991722709379,0.0158777845708338
"TLZOU",2023,493,2023-08-10,"CR, BB",0,0,7,1,0,1,10,2,"site from hunter hill, approach from pull off. Distances measured by tape",16,1,4.5,63.6172512351933,7,1,11,5,1,10,26,16.3666666666667,0.234047867294276,0.003679,63.6172512351933,11,6,3,0.545454545454545,0.18295130318547,0.466850165968275,7,8,0.110033047075878,0.0157190067251255,0.125752053801004,0.0314380134502509,0.110033047075878,0.4375,0.0625,0.5,2,0.4375,0.00687706544224239,0.000982437920320342,0.00785950336256273,0.0314380134502509,0.00687706544224239
"TMHA",2018,167,2018-07-02,NA,NA,NA,11,0,NA,NA,NA,1,NA,11,1,10.1,320.473866592695,1,0,11,0,1,10,28.8,26.91,0.61633256934635,0.00192319135378884,320.473866592695,NA,NA,NA,NA,NA,NA,1,1,0.00312037923913137,0,0.00312037923913137,0.00312037923913137,0.00312037923913137,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.000283670839921033,0,0.000283670839921033,0.00312037923913137,0.000283670839921033
"TMHA",2023,167,2023-07-18,"HL, VM",0,0,4,8,0,1,0,0,NA,1,1,NA,NA,0,NA,1,0,0,1,30.5,NA,0.0730616641500476,NA,320.473866592695,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00239340396756151,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000217582178869228
"TNCZA01",2018,455,2018-07-24,NA,1,0,14,6,NA,NA,NA,1,"Teocalli near creek zombie area",11,1,4.9,75.4296396126909,1,0,11,0,1,10,23,14.57,0.227639018280953,0.00301789879216993,75.4296396126909,NA,NA,NA,NA,NA,NA,1,1,0.0132573880126527,0,0.0132573880126527,0.0132573880126527,0.0132573880126527,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.00120521709205933,0,0.00120521709205933,0.0132573880126527,0.00120521709205933
"TNCZA01",2020,455,2020-08-13,"Gavin and Erin",0,1,3,15,0,0,14,1,NA,13,1,4.7,69.3977817177985,2,2,13,0,1,12,23.7,13.0818181818182,0.212878245198061,0.00306750792213671,69.3977817177985,11,11,2,1,0,0.313477534090597,2,4,0.0288193649781612,0.0288193649781612,0.0576387299563224,0.0144096824890806,0.0288193649781612,0.153846153846154,0.153846153846154,0.307692307692308,1,0.153846153846154,0.00221687422908932,0.00221687422908932,0.00443374845817865,0.0144096824890806,0.00221687422908932
"TNVQO",2018,286,2018-07-12,NA,NA,NA,2,0,NA,NA,NA,0,"Maybe diploids?",11,1,8.5,226.980069221863,0,5,11,0,0,11,18.7,16.0545454545455,0.24793763381396,0.0010923321799308,226.980069221863,NA,NA,NA,NA,NA,NA,0,5,0,0.0220283658258679,0.0220283658258679,0,0,0,0.454545454545455,0.454545454545455,0,0,0,0.00200257871144253,0.00200257871144253,0,0
"TNVQO",2020,286,2020-07-05,"Courtenay, Nicole, Roxy, Gavin, Gabriel",0,1,3,0,NA,NA,0,0,"Maybe diploids",11,1,8.8,243.284935093994,0,8,11,0,0,11,18.3,16.1545454545455,0.250583640226446,0.00103000064566116,243.284935093994,11,11,2,1,0,0.313477534090597,0,8,0,0.032883252704937,0.032883252704937,0,0,0,0.727272727272727,0.727272727272727,0,0,0,0.00298938660953973,0.00298938660953973,0,0
"TNVQO",2023,518,2023-08-17,"BB, CR",0,1,4,0,0,0,0,0,"maybe diploids",11,1,8.8,243.284935093994,0,9,11,0,0,11,19.3,16.8181818181818,0.270835131869649,0.00111324251033058,243.284935093994,11,11,3,1,0,0.466850165968275,0,9,0,0.0369936592930542,0.0369936592930542,0,0,0,0.818181818181818,0.818181818181818,0,0,0,0.0033630599357322,0.0033630599357322,0,0
"TNVT",2018,259,2018-07-10,NA,NA,NA,1,0,NA,NA,NA,0,NA,11,1,4,50.2654824574367,1,0,11,0,0,11,14.2,18.37,0.318831599033031,0.006342953125,50.2654824574367,NA,NA,NA,NA,NA,NA,1,1,0.0198943678864869,0,0.0198943678864869,0,0.0198943678864869,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0.00180857889877154,0,0.00180857889877154,0,0.00180857889877154
"TNVT",2023,259,2023-07-12,"EC AB MW",0,0,3,0,0,0,2,1,NA,1,1,NA,NA,1,NA,1,0,0,1,14.7,NA,0.0169716689128555,NA,50.2654824574367,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0198943678864869,NA,NA,0.0198943678864869,0.0351538140571712,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.00180857889877154,NA,NA,0.00180857889877154,0.00319580127792466
"TQEX",2018,138,2018-07-01,NA,NA,NA,0,0,NA,NA,NA,4,NA,11,1,3.9,47.7836242611007,4,0,11,0,4,7,27.8,26.4,0.390344458004859,0.0081690006574622,47.7836242611007,NA,NA,NA,NA,NA,NA,4,4,0.0837106867018516,0,0.0837106867018516,0.0837106867018516,0.0837106867018516,0.363636363636364,0,0.363636363636364,4,0.363636363636364,0.00761006242744105,0,0.00761006242744105,0.0837106867018516,0.00761006242744105
"TQEX",2023,555,2023-07-14,"MB HL",1,0,0,0,0,0,4,4,"borderline unhealthy, orange striping, some flaky bark",1,1,NA,NA,4,NA,1,0,0,1,28.2,NA,0.0624580035460187,NA,47.7836242611007,11,11,5,NA,NA,0.767023423802733,4.76702342380273,NA,0.0837106867018516,NA,NA,0.0837106867018516,0.0997627010825846,0.363636363636364,NA,NA,0.363636363636364,0.433365765800248,0.00761006242744105,NA,NA,0.00761006242744105,0.00906933646205315
"TQFC",2018,96,2018-06-28,NA,NA,NA,0,0,NA,NA,NA,1,NA,11,1,10.1,320.473866592695,2,0,11,0,1,10,40.1,24.6777777777778,0.597259960346406,0.00186367758062935,320.473866592695,NA,NA,NA,NA,NA,NA,2,2,0.00624075847826273,0,0.00624075847826273,0.00312037923913137,0.00624075847826273,0.181818181818182,0,0.181818181818182,1,0.181818181818182,0.000567341679842067,0,0.000567341679842067,0.00312037923913137,0.000567341679842067
"TQFC",2023,96,2023-07-11,"HL VM",0,0,1,0,0,0,3,0,NA,1,1,NA,NA,0,NA,1,0,0,1,42.4,NA,0.14119574022294,NA,320.473866592695,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00239340396756151,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000217582178869228
"TVNQ",2018,54,2018-06-26,NA,NA,NA,5,1,NA,NA,NA,1,NA,11,1,6.6,136.847775990371,1,0,11,0,1,10,27,23.97,0.518028993622872,0.00378543962350781,136.847775990371,NA,NA,NA,NA,NA,NA,1,1,0.00730738948998601,0,0.00730738948998601,0.00730738948998601,0.00730738948998601,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.000664308135453274,0,0.000664308135453274,0.00730738948998601,0.000664308135453274
"TVPBW",2018,392,2018-07-21,NA,1,0,13,4,NA,NA,NA,2,"possibly damaged",11,1,9,254.469004940773,3,2,11,0,2,9,32.8,28.0625,0.591881553723461,0.0023259475308642,254.469004940773,NA,NA,NA,NA,NA,NA,3,5,0.0117892550438441,0.00785950336256273,0.0196487584064068,0.00785950336256273,0.0117892550438441,0.272727272727273,0.181818181818182,0.454545454545455,2,0.272727272727273,0.00107175045853128,0.000714500305687521,0.0017862507642188,0.00785950336256273,0.00107175045853128
"TVPBW",2020,392,2020-07-22,"Gavin + Ben",0,0,9,7,0,1,0,2,"Possibly damaged",13,1,9.4,277.591126871194,3,3,13,0,2,11,33.1,24.97,0.674530573254101,0.00242994284744228,277.591126871194,11,11,2,1,0,0.313477534090597,3,6,0.0108072618668105,0.0108072618668105,0.0216145237336209,0.0072048412445403,0.0108072618668105,0.230769230769231,0.230769230769231,0.461538461538462,2,0.230769230769231,0.000831327835908497,0.000831327835908497,0.00166265567181699,0.0072048412445403,0.000831327835908497
"TVPBW",2023,392,2023-07-07,"EC, MB",0,0,16,11,2,2,1,3,"steep",1,1,NA,NA,3,NA,0,1,0,0,NA,NA,NA,NA,254.469004940773,13,12,3,NA,NA,0.551732014326143,3.55173201432614,NA,0.0117892550438441,NA,NA,0.0117892550438441,0.013957424854759,0.272727272727273,NA,NA,0.272727272727273,0.322884728575104,0.00107175045853128,NA,NA,0.00107175045853128,0.00126885680497809
"TVWFM",2018,332,2018-07-17,NA,NA,NA,16,23,NA,NA,NA,0,NA,11,1,5.8,105.683176866761,0,2,11,0,0,11,9.5,11.0454545454545,0.122683120113498,0.00116085760998811,105.683176866761,NA,NA,NA,NA,NA,NA,0,2,0,0.0189244878825084,0.0189244878825084,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.00172040798931894,0.00172040798931894,0,0
"TVWFM",2020,332,2020-07-29,"Gavin + Courtenay + Aidan",0,0,9,28,3,1,4,0,"leaf hoppers",13,1,5.6,98.5203456165759,0,3,13,0,0,13,10.1,10.9538461538462,0.141296271187855,0.00143418367346939,98.5203456165759,11,11,2,1,0,0.313477534090597,0,3,0,0.0304505630915616,0.0304505630915616,0,0,0,0.230769230769231,0.230769230769231,0,0,0,0.0023423510070432,0.0023423510070432,0,0
"TVWFM",2023,332,2023-07-18,"EC, MB",0,0,7,20,0,1,0,0,"leaf hoppers! many",1,1,NA,NA,0,NA,1,0,0,1,11,NA,0.00950331777710912,NA,105.683176866761,13,13,3,NA,NA,0.551732014326143,0.551732014326143,NA,0,NA,NA,0,0.00522062290975351,0,NA,NA,0,0.0501574558478312,0,NA,NA,0,0.000474602082704865
"TYHBE",2018,472,2018-07-26,NA,0,0,0,0,NA,NA,NA,5,NA,11,1,3.9,47.7836242611007,5,2,11,0,5,6,18.3,15.8666666666667,0.123613816937124,0.00258694937541091,47.7836242611007,NA,NA,NA,NA,NA,NA,5,7,0.104638358377314,0.0418553433509258,0.14649370172824,0.104638358377314,0.104638358377314,0.454545454545455,0.181818181818182,0.636363636363636,5,0.454545454545455,0.00951257803430132,0.00380503121372053,0.0133176092480218,0.104638358377314,0.00951257803430132
"TYHBE",2020,472,2020-07-22,"Aidan, Courtenay",1,0,6,0,0,0,3,2,NA,12,1,4.4,60.8212337734984,5,4,12,0,2,10,18.6,16.7857142857143,0.160339820455752,0.00263624741735537,60.8212337734984,11,11,2,1,0,0.313477534090597,5,9,0.0822081317623426,0.0657665054098741,0.147974637172217,0.032883252704937,0.0822081317623426,0.416666666666667,0.333333333333333,0.75,2,0.416666666666667,0.00685067764686189,0.00548054211748951,0.0123312197643514,0.032883252704937,0.00685067764686189
"TYHBE",2023,551,2023-07-11,"EC MB",0,1,6,2,0,0,5,2,"old nail found, no tag. Hot/dry/open/few signs of pathogens",1,1,NA,NA,2,NA,1,0,0,1,18.8,NA,0.0277591126871194,NA,47.7836242611007,12,12,3,NA,NA,0.509291090147209,2.50929109014721,NA,0.0418553433509258,NA,NA,0.0418553433509258,0.0525136200727652,0.181818181818182,NA,NA,0.181818181818182,0.228117371831564,0.00380503121372053,NA,NA,0.00380503121372053,0.00477396546116047
"TZVLB",2018,348,2018-07-18,NA,NA,NA,13,2,NA,NA,NA,0,NA,5,1,5.7,102.070345315132,0,0,5,0,0,5,13.2,12.2,0.0603327161158652,0.000591089566020314,102.070345315132,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TZVLB",2020,348,2020-07-31,"Ben + Gavin",0,1,4,2,4,0,5,0,NA,5,1,5.5,95.0331777710912,0,1,5,0,0,5,14.7,12.82,0.0666072620432474,0.000700884297520661,95.0331777710912,5,5,2,1,0,0.142489788222999,0,1,0,0.0105226408655799,0.0105226408655799,0,0,0,0.2,0.2,0,0,0,0.00210452817311597,0.00210452817311597,0,0
"TZVLB",2023,348,2023-07-28,"HL, VM",0,0,5,4,2,0,3,1,NA,1,1,NA,NA,1,NA,1,0,0,1,14.5,NA,0.0165129963854313,NA,102.070345315132,5,5,3,NA,NA,0.21220462089467,1.21220462089467,NA,0.00979716485638014,NA,NA,0.00979716485638014,0.0118761685105709,0.0909090909090909,NA,NA,0.0909090909090909,0.110200420081334,0.000890651350580013,NA,NA,0.000890651350580013,0.00107965168277917
"UABX",2018,71,2018-06-27,NA,NA,NA,13,14,NA,NA,NA,0,NA,11,1,8.3,216.424317905801,0,0,11,0,0,11,20.4,15.8727272727273,0.243735753639784,0.00112619393235593,216.424317905801,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UABX",2023,71,2023-07-11,"HL VM",0,0,21,15,0,0,1,0,NA,1,1,NA,NA,0,NA,1,0,0,1,22,NA,0.0380132711084365,NA,216.424317905801,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00354407227073522,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000322188388248656
"UAOX",2018,199,2018-07-03,NA,NA,1,1,8,NA,NA,NA,0,"Lots of cow evidence",11,1,7.9,196.066797510539,0,0,11,0,0,11,8.7,18.1818181818182,0.369232955372735,0.00188319980772312,196.066797510539,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UAOX",2023,199,2023-07-17,"VM, MB",0,0,0,3,0,3,0,0,"lots of fungal stripes",1,1,NA,NA,0,NA,1,0,0,1,10.4,NA,0.0084948665353068,NA,196.066797510539,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.00391205157396169,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.000355641052178336
"UEVW",2018,43,2018-06-25,NA,NA,NA,2,0,NA,NA,NA,0,NA,11,1,4.2,55.4176944093239,0,0,11,0,0,11,23.2,25.2727272727273,0.557929576517952,0.0100677154195011,55.4176944093239,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UEWA",2018,8,2018-06-22,NA,NA,NA,0,0,NA,NA,NA,4,NA,11,1,3.5,38.484510006475,4,0,11,0,4,7,29,25.1714285714286,0.352568377141768,0.00916130612244898,38.484510006475,NA,NA,NA,NA,NA,NA,4,4,0.103937922019197,0,0.103937922019197,0.103937922019197,0.103937922019197,0.363636363636364,0,0.363636363636364,4,0.363636363636364,0.00944890200174518,0,0.00944890200174518,0.103937922019197,0.00944890200174518
"UEWA",2023,8,2023-06-28,"EC CP",0,0,2,0,1,0,10,1,"lots of fresh down dead",1,1,NA,NA,1,NA,1,0,0,1,29.9,NA,0.0702153812058953,NA,38.484510006475,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0259844805047992,NA,NA,0.0259844805047992,0.0459151857073257,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.00236222550043629,NA,NA,0.00236222550043629,0.00417410779157506
"UGLU",2018,272,2018-07-11,NA,NA,NA,8,0,NA,NA,NA,0,NA,11,1,4.3,58.0880481648753,0,2,11,0,0,11,21.3,12.5090909090909,0.161264234094071,0.00277620335316387,58.0880481648753,NA,NA,NA,NA,NA,NA,0,2,0,0.0344304906634711,0.0344304906634711,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.0031300446057701,0.0031300446057701,0,0
"UGLU",2023,272,2023-07-25,"HL, VM",0,0,6,0,0,0,0,0,NA,1,1,NA,NA,0,NA,1,0,0,1,22.4,NA,0.0394081382466304,NA,58.0880481648753,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.0132044964159518,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.00120040876508653
"UIHD",2018,118,2018-06-29,NA,NA,NA,5,0,NA,NA,NA,0,NA,11,1,4.7,69.3977817177985,0,0,11,0,0,11,10.5,15.0545454545455,0.285592763359887,0.00411530104119511,69.3977817177985,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UIHD",2023,118,2023-07-11,"HL VM",0,0,12,1,0,0,1,0,NA,1,1,NA,NA,0,NA,1,0,0,1,12,NA,0.0113097335529233,NA,69.3977817177985,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.0110525639986849,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.00100477854533499
"UKFU",2018,246,2018-07-08,NA,0,0,0,0,NA,NA,NA,0,NA,11,1,4.7,69.3977817177985,0,0,11,0,0,11,21.9,25.6545454545455,0.608682005836696,0.00877091444092349,69.3977817177985,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UKFU",2023,246,2023-07-12,"EC AB MW",0,0,3,0,0,0,2,0,"flowering orchids!! spotted coralroot",1,1,NA,NA,0,NA,1,0,0,1,22.8,NA,0.040828138126053,NA,69.3977817177985,11,11,5,NA,NA,0.767023423802733,0.767023423802733,NA,0,NA,NA,0,0.0110525639986849,0,NA,NA,0,0.0697294021638848,0,NA,NA,0,0.00100477854533499
"UOSP",2018,191,2018-07-03,NA,NA,NA,0,2,NA,NA,NA,0,NA,11,1,4.7,69.3977817177985,0,0,11,0,0,11,17.1,22.4818181818182,0.559351932591865,0.0080600837483024,69.3977817177985,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UOSP",2023,191,2023-07-18,"HL, VM",0,0,0,1,0,1,4,1,NA,1,1,NA,NA,1,NA,1,0,0,1,17.8,NA,0.0248845554090848,NA,69.3977817177985,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0144096824890806,NA,NA,0.0144096824890806,0.0254622464877655,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.00130997113537096,NA,NA,0.00130997113537096,0.00231474968070595
"UQRVS",2018,359,2018-07-19,NA,NA,NA,3,0,NA,NA,NA,1,NA,11,1,8.3,216.424317905801,1,2,11,0,1,10,30,16.67,0.279200407707995,0.00129006024096385,216.424317905801,NA,NA,NA,NA,NA,NA,1,3,0.00462055285504123,0.00924110571008247,0.0138616585651237,0.00462055285504123,0.00462055285504123,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.000420050259549203,0.000840100519098406,0.00126015077864761,0.00462055285504123,0.000420050259549203
"UQRVS",2020,359,2020-08-03,"Gavin + Aidan",0,0,0,0,6,0,0,2,"na",11,1,8.2,211.240690027378,2,2,11,0,2,9,30.6,18.4111111111111,0.292877331325399,0.00138646267102915,211.240690027378,11,11,2,1,0,0.313477534090597,2,4,0.00946787287875642,0.00946787287875642,0.0189357457575128,0.00946787287875642,0.00946787287875642,0.181818181818182,0.181818181818182,0.363636363636364,2,0.181818181818182,0.000860715716250583,0.000860715716250583,0.00172143143250117,0.00946787287875642,0.000860715716250583
"UQRVS",2023,359,2023-08-18,"BB, EH, KP",0,0,1,0,4,0,0,0,NA,13,1,8.5,226.980069221863,3,3,11,2,1,10,32.7,19.95,0.36994374071061,0.00162985121107266,226.980069221863,11,9,3,0.818181818181818,0.064701594779344,0.466850165968275,3,6,0.0132170194955207,0.0132170194955207,0.0264340389910414,0,0.0132170194955207,0.230769230769231,0.230769230769231,0.461538461538462,0,0.230769230769231,0.00101669380734775,0.00101669380734775,0.0020333876146955,0,0.00101669380734775
"URIQ",2018,15,2018-06-22,NA,NA,NA,0,0,NA,NA,NA,0,NA,11,1,3.7,43.0084034276443,0,2,11,0,0,11,23,25.9363636363636,0.595348301216697,0.0138426040905771,43.0084034276443,NA,NA,NA,NA,NA,NA,0,2,0,0.0465025399830227,0.0465025399830227,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.00422750363482025,0.00422750363482025,0,0
"URIQ",2023,15,2023-06-28,"EC CP",0,1,0,0,6,0,0,1,"lots of eld rubs",1,1,NA,NA,1,NA,1,0,0,1,23.5,NA,0.0433736135736241,NA,43.0084034276443,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0232512699915114,NA,NA,0.0232512699915114,0.0410855387081622,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.00211375181741012,NA,NA,0.00211375181741012,0.00373504897346929
"URVL",2018,75,2018-06-27,NA,NA,NA,2,0,NA,NA,NA,0,"Another research site nearby - check",11,1,4,50.2654824574367,0,0,11,0,0,11,38.5,21.1363636363636,0.467410081991906,0.009298828125,50.2654824574367,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"URVL",2023,75,2023-07-14,"MB HL",0,0,1,2,0,0,6,1,NA,1,1,NA,NA,1,NA,1,0,0,1,38.7,NA,0.117628297533872,NA,50.2654824574367,11,11,5,NA,NA,0.767023423802733,1.76702342380273,NA,0.0198943678864869,NA,NA,0.0198943678864869,0.0351538140571712,0.0909090909090909,NA,NA,0.0909090909090909,0.160638493072976,0.00180857889877154,NA,NA,0.00180857889877154,0.00319580127792466
"USKNZ",2018,475,2018-07-26,NA,0,0,2,3,NA,NA,NA,0,NA,11,1,7.7,186.265028431339,0,0,11,0,0,11,25.2,11.8090909090909,0.174976500628827,0.000939395344914825,186.265028431339,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USKNZ",2020,475,2020-07-22,"Aidan, Courtenay",0,0,3,2,1,0,1,0,NA,13,1,8.2,211.240690027378,0,0,13,0,0,13,25.4,11.2461538461538,0.186062395705182,0.00088080755502677,211.240690027378,11,11,2,1,0,0.313477534090597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USKNZ",2023,475,2023-07-24,"HL, BW",0,0,1,4,2,1,0,0,"dendro site looks ok, lengthwise split but all clean",1,1,NA,NA,0,NA,1,0,0,1,26.2,NA,0.0539128715282544,NA,186.265028431339,13,13,3,NA,NA,0.551732014326143,0.551732014326143,NA,0,NA,NA,0,0.00296208053101886,0,NA,NA,0,0.0501574558478312,0,NA,NA,0,0.000269280048274442
"UTDPY",2018,452,2018-07-24,NA,1,0,11,3,NA,NA,NA,4,"strongly damaged stand no colonization",11,1,3.6,40.7150407905237,5,0,11,0,4,7,18.4,10.3666666666667,0.0655226271795955,0.00160929783950617,40.7150407905237,NA,NA,NA,NA,NA,NA,5,5,0.122804740040043,0,0.122804740040043,0.0982437920320341,0.122804740040043,0.454545454545455,0,0.454545454545455,4,0.454545454545455,0.0111640672763675,0,0.0111640672763675,0.0982437920320341,0.0111640672763675
"UTDPY",2020,452,2020-08-13,"Gavin and Erin",1,0,7,7,1,1,8,4,"Leafhoppers",12,1,3.6,40.7150407905237,6,0,11,1,4,7,19.2,11.1833333333333,0.0733915313786746,0.00180256558641975,40.7150407905237,11,10,2,0.909090909090909,0.0465361826677765,0.313477534090597,6,6,0.147365688048051,0,0.147365688048051,0.0982437920320341,0.147365688048051,0.5,0,0.5,4,0.5,0.0122804740040043,0,0.0122804740040043,0.0982437920320341,0.0122804740040043
"UTDPY",2023,452,2023-06-29,"EC, CP",1,1,23,3,4,1,9,5,NA,15,1,3.6,40.7150407905237,6,0,15,0,5,10,19.5,11.9444444444444,0.121768916651304,0.0029907600308642,40.7150407905237,11,12,3,1,0,0.466850165968275,6,6,0.147365688048051,0,0.147365688048051,0.122804740040043,0.147365688048051,0.4,0,0.4,5,0.4,0.00982437920320342,0,0.00982437920320342,0.122804740040043,0.00982437920320342
"UTEW",2018,161,2018-07-02,NA,NA,NA,7,3,NA,NA,NA,0,NA,11,1,8.8,243.284935093994,0,0,11,0,0,11,7.6,18.4454545454545,0.428975837467889,0.00176326510847107,243.284935093994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UTEW",2023,161,2023-07-17,"VM, MB",0,0,7,4,1,0,0,2,"some trees have fungal striping",1,1,NA,NA,2,NA,1,0,0,1,8.8,NA,0.00608212337734984,NA,243.284935093994,11,11,5,NA,NA,0.767023423802733,2.76702342380273,NA,0.00822081317623426,NA,NA,0.00822081317623426,0.0113735913106732,0.181818181818182,NA,NA,0.181818181818182,0.251547583982067,0.000747346652384933,NA,NA,0.000747346652384933,0.00103396284642483
